Category Name,Category URL,Service Name,Service URL,Offer Name,Offer URL,Offer Stars,Offer Raters,Offer Response Time,Offer Buyers,Pending,Price,Duration,Reviews,Available Additions,Additions Price,Owner Name,Owner URL,Owner Verified,Owner Level,Owner Stars,Owner Raters,Owner Completion Rate,Owner Services,Owner Customers,Owner Response Time
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,سأقوم بعمل مونتاج احترافي,https://khamsat.com/video-design/video-editing/1761407-%D8%B3%D8%A3%D9%82%D9%88%D9%85-%D8%A8%D8%B9%D9%85%D9%84-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A,5.0,20,48 دقيقة,25,0,$5.00,يومين,20,4,160.0,.Zayd A,https://khamsat.com/user/zaid202,True,بائع نشيط,5.0,21,74.6%,2,26,30 دقيقة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج فيديو طويل او قصير,https://khamsat.com/video-design/video-editing/2987872-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B7%D9%88%D9%8A%D9%84-%D8%A7%D9%88-%D9%82%D8%B5%D9%8A%D8%B1,4.5,2,7 ساعات,2,0,$5.00,ثلاثة أيام,2,0,0.0,.Marco H,https://khamsat.com/user/marco523,True,بائع جديد,4.5,2,100.0%,1,2,7 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج وتعديل الفديوهات القصيرة والطويلة,https://khamsat.com/video-design/video-editing/2797427-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%88%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%81%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%B7%D9%88%D9%8A%D9%84%D8%A9,4.5,5,31 دقيقة,5,0,$5.00,يومين,5,2,15.0,احمد ح.,https://khamsat.com/user/ahmed_astro,True,بائع نشيط,4.5,5,96.67%,1,5,31 دقيقة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,تصميم ومونتاج فيديو احترافي,https://khamsat.com/video-design/video-editing/2440516-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A,5.0,23,51 دقيقة,28,0,$5.00,يومين,23,5,35.0,.Omar N,https://khamsat.com/user/civilnabilio,True,بائع نشيط,5.0,23,91.49%,1,28,51 دقيقة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,عمل مونتاج للفيديوهات والتعديلات,https://khamsat.com/video-design/video-editing/963107-%D8%B9%D9%85%D9%84-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%84%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%A7%D8%AA,5.0,20,ساعتين,32,0,$10.00,يومين,20,3,45.0,.Ahmed S,https://khamsat.com/user/ahmed-seleem,True,بائع مميز,5.0,21,90.0%,2,37,4 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج احترافي لجميع انواع فيديوهات اليوتيوب,https://khamsat.com/video-design/video-editing/2881761-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%A7%D9%84%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8,5.0,4,5 ساعات,6,0,$10.00,ثلاثة أيام,4,5,80.0,ادم ا.,https://khamsat.com/user/adam_ebrahim525,True,بائع جديد,5.0,4,77.78%,2,6,5 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج فيديوهات ريلز و فيديوهات تعليمية ووثائقية,https://khamsat.com/video-design/video-editing/2905621-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%B1%D9%8A%D9%84%D8%B2-%D9%88-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D9%88%D8%AB%D8%A7%D8%A6%D9%82%D9%8A%D8%A9,5.0,8,ساعة,9,0,$5.00,يوم واحد,8,4,30.0,.Mohammed A,https://khamsat.com/user/mohammed3ziz,True,بائع نشيط,5.0,10,96.0%,4,9,ساعة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,سأقدم لك مونتاج فيديو مذهل,https://khamsat.com/video-design/video-editing/1378324-%D8%B3%D8%A3%D9%82%D8%AF%D9%85-%D9%84%D9%83-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%B0%D9%87%D9%84,5.0,14,21 ساعة,16,0,$5.00,يوم واحد,14,3,15.0,عبد الرحيم ا.,https://khamsat.com/user/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B1%D8%AD%D9%8A%D9%85-%D8%A7%D9%84%D9%87%D8%B3%D9%83%D9%88%D8%B1%D9%8A,True,بائع نشيط,5.0,16,82.98%,2,19,21 ساعة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج إحترافي لليوتيوب بجودة عالية FULL HD,https://khamsat.com/video-design/video-editing/1622841-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D9%84%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8-%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-full-hd,5.0,14,8 ساعات,17,0,$10.00,أربعة أيام,14,3,105.0,.Oussama B,https://khamsat.com/user/ouss-boss,True,بائع مميز,5.0,40,93.2%,4,51,4 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,تصميم فيديو اعلاني احترافي لمنتجك او صفحتك,https://khamsat.com/video-design/video-editing/3040115-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D8%B9%D9%84%D8%A7%D9%86%D9%8A-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D9%85%D9%86%D8%AA%D8%AC%D9%83-%D8%A7%D9%88-%D8%B5%D9%81%D8%AD%D8%AA%D9%83,0.0,0,7 دقائق,1,0,$5.00,يوم واحد,0,2,10.0,.Mohammed Anis H,https://khamsat.com/user/anis_hafsfi23,True,بائع جديد,0.0,0,100.0%,1,1,7 دقائق
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,تصميم فيديو احترافي بجودة عالية 100٪,https://khamsat.com/video-design/video-editing/1593886-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-100,5.0,19,ساعتين,32,0,$5.00,يوم واحد,19,5,245.0,زينب ا.,https://khamsat.com/user/h_amas93,True,بائع مميز,5.0,47,93.41%,6,65,يوم
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,عمل مونتاج فيديو إحترافى ومميز,https://khamsat.com/video-design/video-editing/2312842-%D8%B9%D9%85%D9%84-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%89-%D9%88%D9%85%D9%85%D9%8A%D8%B2,5.0,24,13 دقيقة,28,1,$5.00,يومين,24,2,25.0,.Ahmed R,https://khamsat.com/user/ahmedragap,True,بائع مميز,5.0,48,89.89%,5,52,3 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,عمل مونتاج بتقنية Vedio Graph بإحترافية شامل التعديلات,https://khamsat.com/video-design/video-editing/1827591-%D8%B9%D9%85%D9%84-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A8%D8%AA%D9%82%D9%86%D9%8A%D8%A9-vedio-graph-%D8%A8%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D8%B4%D8%A7%D9%85%D9%84-%D8%A7%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%A7%D8%AA,5.0,19,ساعة,19,0,$5.00,يومين,19,2,15.0,.Mohamed H,https://khamsat.com/user/mohamed_hassan54,True,بائع نشيط,5.0,27,100.0%,4,25,ساعة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج فيديو احترافي وبجودة 1080 أو 4k,https://khamsat.com/video-design/video-editing/1171042-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%88%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-1080-%D8%A3%D9%88-4k,4.5,49,18 دقيقة,56,0,$50.00,أربعة أيام,25,4,450.0,أحمد ع.,https://khamsat.com/user/mr.danger.record,True,مشتري VIP,4.5,49,93.71%,1,56,18 دقيقة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج فيديو لتلاوة آيات أو سور من القرآن,https://khamsat.com/video-design/video-editing/2021249-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%AA%D9%84%D8%A7%D9%88%D8%A9-%D8%A2%D9%8A%D8%A7%D8%AA-%D8%A3%D9%88-%D8%B3%D9%88%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86,5.0,3,ساعة,3,0,$5.00,ثلاثة أيام,3,5,120.0,أحمد ش.,https://khamsat.com/user/ahmedshoukry1,True,بائع نشيط,5.0,11,93.94%,4,12,7 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج لفيديوهاتك علي اليوتيوب والسوشيال ميديا ٥ دقائق,https://khamsat.com/video-design/video-editing/1937877-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA%D9%83-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8-%D9%88%D8%A7%D9%84%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%AF%D9%82%D8%A7%D8%A6%D9%82,4.5,13,22 ساعة,14,0,$10.00,أسبوع,13,5,70.0,إسراء ف.,https://khamsat.com/user/esraaf11,True,بائع نشيط,4.5,26,88.68%,2,29,8 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج إحترافي,https://khamsat.com/video-design/video-editing/1023573-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A,4.5,65,35 دقيقة,82,0,$50.00,يومين,25,4,300.0,نورالدين ق.,https://khamsat.com/user/%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AF%D9%8A%D9%86-%D9%82%D8%B1%D8%A7%D9%88%D9%8A,True,بائع مميز,4.5,73,76.42%,1,91,ساعة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,مونتاج احترافي لجميع الفديوهات,https://khamsat.com/video-design/video-editing/2490816-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%81%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA,5.0,7,19 ساعة,7,0,$5.00,يوم واحد,7,3,45.0,.Hend H,https://khamsat.com/user/haendhaamd,True,بائع نشيط,5.0,15,86.36%,7,9,4 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,تعديل فيديوهات باحترافية,https://khamsat.com/video-design/video-editing/1404057-%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%A8%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,4.5,33,58 دقيقة,48,0,$15.00,ثلاثة أيام,25,5,110.0,.Faiz Mohamed Salah O,https://khamsat.com/user/ouali_faiz,True,بائع مميز,4.5,38,85.51%,4,52,ساعة
فيديو وأنيميشن,https://khamsat.com/video-design,مونتاج فيديو,https://khamsat.com/video-design/video-editing,اقدم لك مونتاج إحترافي لفديوهاتك,https://khamsat.com/video-design/video-editing/1298092-%D8%A7%D9%82%D8%AF%D9%85-%D9%84%D9%83-%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D9%81%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA%D9%83,5.0,18,11 ساعة,23,0,$10.00,يومين,18,3,60.0,محمد إ.,https://khamsat.com/user/mohamed9065,True,بائع مميز,5.0,26,91.67%,3,30,يوم
فيديو وأنيميشن,https://khamsat.com/video-design,ترجمة فيديو,https://khamsat.com/video-design/translate-videos,عمل ملف ترجمة نصية subtitles لمقاطع الفيديو من الإنجليزية للعربية والعكس,https://khamsat.com/video-design/translate-videos/627380-%D8%B9%D9%85%D9%84-%D9%85%D9%84%D9%81-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%86%D8%B5%D9%8A%D8%A9-subtitles-%D9%84%D9%85%D9%82%D8%A7%D8%B7%D8%B9-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%84%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,4.5,39,ساعتين,53,0,$5.00,يوم واحد,25,5,105.0,عمرو ه.,https://khamsat.com/user/%D8%B9%D9%85%D8%B1%D9%88-%D9%87%D8%B4%D8%A7%D9%85-%D8%AF%D8%A7%D9%87%D8%B4,True,بائع مميز,4.5,50,92.75%,1,66,8 ساعات
فيديو وأنيميشن,https://khamsat.com/video-design,ترجمة فيديو,https://khamsat.com/video-design/translate-videos,ترجمة فيديوهات من البرتغالية الى العربية والعكس,https://khamsat.com/video-design/translate-videos/1045293-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%B1%D8%AA%D8%BA%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,4.5,6,3 ساعات,8,0,$5.00,يوم واحد,6,3,20.0,عبد اللطيف ف.,https://khamsat.com/user/%D9%86%D8%AC%D9%8A%D8%A8-%D9%83%D8%A7%D8%B2%D8%A7,True,بائع نشيط,4.5,23,93.62%,6,32,17 ساعة
فيديو وأنيميشن,https://khamsat.com/video-design,ترجمة فيديو,https://khamsat.com/video-design/translate-videos,ترجمة مقاطع اليوتيوب والفيديو باحترافية ودقة كبيرة من العربية للإنجليزية والعكس,https://khamsat.com/video-design/translate-videos/322499-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%82%D8%A7%D8%B7%D8%B9-%D8%A7%D9%84%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8-%D9%88%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A8%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%88%D8%AF%D9%82%D8%A9-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,5.0,154,ساعتين,243,0,$5.00,يوم واحد,25,4,165.0,.Abdullah S,https://khamsat.com/user/abdullah.semary,True,بائع مميز,5.0,164,97.03%,1,255,يوم
فيديو وأنيميشن,https://khamsat.com/video-design,ترجمة فيديو,https://khamsat.com/video-design/translate-videos,أترجم لك فيديوهات اليوتيوب من الإنجليزية للعربية,https://khamsat.com/video-design/translate-videos/960490-%D8%A3%D8%AA%D8%B1%D8%AC%D9%85-%D9%84%D9%83-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%A7%D9%84%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%84%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,5.0,59,10 ساعات,79,0,$5.00,يوم واحد,25,5,115.0,.Ahmed M,https://khamsat.com/user/%D8%A7%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%B3%D9%8A,True,بائع مميز,5.0,68,97.39%,5,85,ساعتين
